index,index,text
1368,1368,"Unlike Trump , we will not abandon fossil fuel workers . Our Green New Deal guarantees : - 5 years of a fossil fuel wo …"
1369,1369,We need national rent control .
1370,1370,"The climate crisis will affect every area of our lives , including housing . Guaranteeing green , affordable housing a …"
1371,1371,This is an emergency . We can not afford half measures . I am proud to have introduced the only plan that will addre …
1372,1372,Do we really want to continue the current expensive and cruel system that ties health care to jobs ? Or do we need a …
1373,1373,Here ’ s a radical idea : The person with the most votes should be the Democratic nominee . # DemDebate
1374,1374,"Thank you @ cceanv for your support ! Together , we will finally give teachers a much - deserved raise , reinvest in publ …"
1375,1375,Here is the truth : $ 7 . 25 an hour is not enough to live on . Workers deserve a living wage of at least $ 15 an hour . …
1376,1376,"I listened very carefully to the arguments for the Iraq War . I concluded that Bush , Cheney and others were lying t …"
1377,1377,It ’ s shameful that ICE would use an expedited contracting process to circumvent the California ban on private immig …
1378,1378,"You need health care whether you ’ re working or not , whether you have a good - or bad - paying job , whether you ’ re old …"
1379,1379,"The wealth of the billionaire class is almost incomprehensible . The Waltons get $ 70 , 000 richer every minute . Jeff …"
1380,1380,"Our planet is at stake . We are ready to take on the fossil fuel industry , pass a Green New Deal and create 20 milli …"
1381,1381,"This is what I mean when I say Trump is a racist and a demagogue . Under my administration , no government agent will …"
1382,1382,It ' s time for a president who will finally stand up to the corporate elites and fight for the working people of this country .
1383,1383,"If you are registered No Party Preference ( NPP ) in California , you MUST request a Democratic ballot in order to vot …"
1384,1384,Looking forward to hearing more enthusiastic support from my opponents tonight .
1385,1385,Defeating Trump is not enough . We need leadership that will fight for working families and the shrinking middle cl …
1386,1386,It ' s outrageous that frontline workers like the @ NationalNurses are treating those with COVID - 19 and still don ' t ha …
1387,1387,Some people say it doesn ’ t matter where a campaign gets its money from . Of course it matters ! We are not funded b …
1388,1388,Now is the time for solidarity . We must fight with love and compassion for those most vulnerable to the effects of this pandemic .
1389,1389,We have all the tools we need to end AIDS deaths and HIV transmissions . We just need the political will to do it . W …
1390,1390,Unions are the last line of defense for workers against corporate greed . In my first term we are going to double un …
1391,1391,This is the year we ' re going to defeat Donald Trump .
1392,1392,# EliminateMedicalDebt
1393,1393,Trump still has not utilized the Defense Production Act to manufacture the equipment we desperately need . His ina …
1394,1394,Congratulations to workers at NBC News Digital . As we fight the corporate consolidation of media across the country …
1395,1395,Trump must use the Defense Production Act to produce hundreds of millions of the protective equipment we need . As o …
1396,1396,Young people across the country are leading a movement to end the school - to - prison and deportation pipelines . When …
1397,1397,The political and media establishment want you to believe that poverty will always be with us . They want you to be …
1398,1398,@ mel_fry Thank you Melissa !
1399,1399,""" I am so proud to endorse Senator Bernie Sanders for president . Senator Bernie Sanders is the only candidate that h …"
1400,1400,Medicare for All now .
1401,1401,This is nothing short of a worldwide emergency . We do not have any time to waste . We need a Green New Deal now .
1402,1402,Crystal Mason was arrested and thrown in jail for casting a provisional ballot . We have a crisis of racist voter s …
1403,1403,Congratulations to @ IndivisiUnion for coming together to form a union in your workplace . @ IndivisbleTeam and their …
1404,1404,Losing your job and being unemployed is difficult enough . You shouldn ’ t lose your health insurance too . Medicare fo …
1405,1405,"The way we win is person - to - person contact , knocking on doors and making the case for people to get out to vote . Jo …"
1406,1406,We have the boldest plan to address the climate crisis and the courage to take on the fossil fuel industry . …
1407,1407,"Together , we will protect and expand Social Security Disability Insurance and SSI by reversing Trump ’ s attack on th …"
1408,1408,"Sean is absolutely right . Closing down Minor League teams , like the Vermont Lake Monsters , would be a disaster for …"
1409,1409,Ready to fight for Medicare for All .
1410,1410,"One year ago , educators , parents , students , and community members took to the picket line to fight for a better edu …"
1411,1411,"“ It ’ s just a great joy to be with by dear brother Bernie Sanders who is an exemplar of the longevity of integrity , …"
1412,1412,Far too many women in America have inadequate wages that leave them struggling to get by . Expanding workers ' rights …
1413,1413,This is the most important election of our lifetimes . We will not defeat Donald Trump in November with a candidate …
