index,index,text
1299,1299,"I ( or @ VP ) never gave Governor Brian Kemp an OK on those few businesses outside of the Guidelines . FAKE NEWS ! Spas , …"
1300,1300,Tweet me more of your questions for # trumpvlog . . .
1301,1301,Watch my interview with Greta Van Susteren @ Gretawire tonight at 10 p . m . on Fox News .
1302,1302,"“ The Greatest name in politics , ” Patrick @ McHenryCampaign from the Great State of North Carolina , is a Conservative …"
1303,1303,"Rush , Sean Hannity , Mike Savage , Greta Van Susteren and Bill O ' Reilly - - - my personal favorites ."
1304,1304,Excited that @ OurCountryPAC ' s Amy Kremer has endorsed the Newsmax - iontv debate . The Tea Party Express is a great group .
1305,1305,My interview with @ gretawire on Fox News for those who missed it - ' Obama ' s Constantly on Vacation '
1306,1306,Why doesn ' t OPEC lower the price of crude to help avert the European crisis ? Crude keeps rising during the dow … ( cont )
1307,1307,Looking forward to Tuesday ' s tele town hall @ 7 : 30PM with @ ralphreed ' s Faith and Freedom Coalition . Will be a great time !
1308,1308,"Remember Republicans , the Democrats already had 17 witnesses , we were given NONE ! Witnesses are up to the House , no …"
1309,1309,I spoke with Fox and Friends today watch here
1310,1310,China just put a tariff on US cars and trucks - - 22 % - - China is laughing at our inept leaders . @ BarackObama
1311,1311,""" Your higher self is in direct opposition to your comfort zone . "" - - Donald J . Trump"
1312,1312,Put this on your calendar : The Celebrity Apprentice live finale is this Sunday at 9 p . m . on NBC . Who will be the next Celebrity Apprentice ?
1313,1313,Disappointed in GOP and Dems - - - Giving Obama power to raise the debt limit next year is a mistake .
1314,1314,If @ BarackObama put down ' Rules for radicals ' and read # TimeToGetTough then America would be # 1 again - - - and he might even get re - elected .
1315,1315,Why is the GOP establishment so threatened by the Newsmax - @ iontv debate ? More debate is always better .
1316,1316,". . . . for the wonderful job he has done , and we look forward to working with him closely , perhaps in another capacity …"
1317,1317,I will be on @ FoxNews at 4PM today with @ TeamCavuto discussing the Newsmax - @ iontv debate .
1318,1318,"Wow , Bernie is unwilling to give up his delegates , and wants more of them ! What ’ s that all about ?"
1319,1319,My @ WPBF25News interview at the Boca Raton # TimeToGetTough book signing discussing how @ BarackObama is clueless
1320,1320,Why do you need a photo ID to buy a drain cleaner not to vote ?
1321,1321,""" When are we going to wake up and realize that we are funding our enemies ? "" # TimeToGetTough"
1322,1322,America owes our very hard working food supply workers so much as they produce and deliver high quality food for us …
1323,1323,""" Obamacare has to be killed now before it grows into an even bigger mess , as it inevitably will . "" # TimeToGetTough"
1324,1324,This is about the money I gave to charity - - and in response to your comments about Gadhafi . . .
1325,1325,Lamestream Media is only getting worse !
1326,1326,"With Christmas less than a week away , a great gift for a friend or loved one is # TimeToGetTough . It will be the best present you give !"
1327,1327,"A beautiful evening in Phoenix , Arizona with Great American Patriots . THANK YOU !"
1328,1328,# trumpvlog @ BarackObama will attack Iran . . . .
1329,1329,“ The President and the Federal Government are doing an excellent job . When they say the death toll isn ’ t going to b …
1330,1330,He should be ignored : @ RonPaul ' s foreign policy is a dream come true for our enemies . He has zero chance to beat @ BarackObama .
1331,1331,Eric ' s Sept . 14th event will be held at Trump National Golf Club Westchester .
1332,1332,". . . . badly tainted and , in my opinion , should be thrown out . Even Mueller ’ s statement to Congress that he did not se …"
1333,1333,Going up fast . We need the Wall more than ever !
1334,1334,"The Democrat party is the party of high taxes , high crime , open borders , late - term abortion , socialism , blatant cor …"
1335,1335,"For humanitarian reasons , the passengers from the two CoronaVirus stricken cruise ships have been given medical tre …"
1336,1336,Yesterday I spoke with the great American Grocers and Supply Chain Executives . We are confident that supply will co …
1337,1337,""" Newsmax is a great news org and and its pres debate in IA on 12 - 27 will be fair , balanced , and informative . "" @ ralphreed"
1338,1338,On my way to the Great State of South Carolina . See everyone soon ! # MAGA # KAG
1339,1339,Getting ready to go to the Daytona 500 . Will be GREAT !
1340,1340,It seems @ BarackObama had our tax dollars buy guns for Mexican drug lords that were used to kill Americans . We need answers now .
1341,1341,Be sure to look for my beautiful wife Melania Trump tonight on QVC at 9 pm ET where she will be debuting her fantastic jewelry collection .
1342,1342,THE BEST IS YET TO COME !
1343,1343,They are staging a coup against Bernie !
1344,1344,True !
1345,1345,"Performing live on the Miss Universe Pageant from the Mandalay Bay Resort & Casino will be Telemundo , Orianthi , John Legend and The Roots ."
1346,1346,Just returned to White House from Dover . Very sad !
1347,1347,The S & P downgrade is a direct result of @ BarackObama ' s increased reckless budget spending and Obama Care . He owns this .
1348,1348,DRAIN THE SWAMP ! We want bad people out of our government !
1349,1349,"Wishing everyone a wonderful Independence Day holiday weekend , a great celebration for a great country ."
1350,1350,"It ' s sad with only 57 , 000 followers on Twitter that you are topping your broadcast . @ lawrence"
1351,1351,@ Lawrence There is no such thing - - - they can ' t get much lower than yours .
1352,1352,"Does anybody get the meaning of what a so - called Noble ( not Nobel ) Prize is , especially as it pertains to Reporters …"
1353,1353,Jeff Van Drew is a Courageous Leader that left the Do Nothing Democrats to better serve the Great people of New Jer …
1354,1354,More people attend a @ JonHuntsman rally than watch @ Lawrence on @ MSNBCtv all week . @ Lawrence is very lonely . ( cont )
1355,1355,Thanks to all for your thoughtful birthday wishes – Donald Trump
1356,1356,I was very surprised & amp ; disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat ’ s to …
1357,1357,White House news conference at 5 : 30 P . M . Eastern . Thank you !
1358,1358,Thank you to the beautiful country of Cambodia for accepting the @ CarnivalCruise ship Westerdam into your port . The …
1359,1359,"Who knows what this means , but it sounds good to me !"
1360,1360,"Mini Mike is getting slammed . His debates were , perhaps , the worst in presidential debating history . A total phony …"
1361,1361,Watch my latest appearance on Squawk Box . . . .
1362,1362,BIG PROGRESS !
1363,1363,"Schiff must release the IG report , without changes or tampering , which is said to be yet further exoneration of the …"
1364,1364,"Whether we like it or not , oil is the axis on which the world ' s economies spin . It just is . When the price o … ( cont )"
1365,1365,Was just informed that the Fake News from the Thursday White House Press Conference had me speaking & amp ; asking questi …
1366,1366,White House News Conference at 5 : 45 . Thank you !
1367,1367,"Crude has skyrocketed since @ BarackObama delayed the Keystone Pipeline . Not only are 20 , 000 jobs gone , but family budgets are tightening ."
1368,1368,@ danmcisaac Hopefully this answers your question . . . # trumpvlog
1369,1369,China is expanding its military bases abroad . We must expand our naval fleet . Now is no time for defense cuts . ( cont )
1370,1370,I know that Diane Brady is a great writer - - she ' s covered me for years and has proven herself to be a writer of ( cont )
1371,1371,"@ johnboehner Debt Ceiling - "" Sometimes no deal is better than a bad deal . """
1372,1372,Oil prices moving up nicely as demand begins again !
1373,1373,The Department of Education is NOT closing hundreds of schools in rural areas of our Country . This is just more Fak …
1374,1374,"Many of the ads you are watching were paid for by Mini Mike Bloomberg . He is going nowhere , just wasting his money , …"
1375,1375,"Melania and I will be appearing on Larry King Live tonight , 9 p . m . on CNN . Be sure to tune in for some great conversation !"
1376,1376,". . It has been a scam right from the beginning with the illegally started Mueller Report , FISA , the leaking , lying & amp ; …"
1377,1377,"On Sunday , Jerome Bettis ' the bus ' from the Pittsburgh Steelers will play at Trump Int ' l Golf Club / Palm Beach against Julius Erving ' Dr J '"
1378,1378,"I was thrilled to be back in the Great State of Arizona with the incredible , patriotic , and hardworking men and wom …"
1379,1379,"# trumpvlog The Republicans must act now , don ' t let @ barackobama push you around . . . ."
1380,1380,It ' s no wonder @ RickSantorum is surging in Iowa - he agreed to participate in the Newsmax - @ iontv debate !
1381,1381,I ' ll be signing copies of my new book # TimeToGetTough this Thursday Dec 15th at Trump Tower ( 5th Ave between 56 & 57 ) from noon to 2 pm .
1382,1382,Attorney Generals from 21 States are urging the Senate to reject Impeachment . They say the Articles have legal & amp ; fa …
1383,1383,THANK YOU OKLAHOMA ! # KAG2020
1384,1384,"The Media should view this as a time of unity and strength . We have a common enemy , actually , an enemy of the World …"
1385,1385,"Tonight I will be signing copies of # TimeToGetTough in Westbury at Costco , 1250 Old Country Rd , from 6 pm to 8 pm"
1386,1386,. . . . Even the Radical Left Do Nothing Democrats laughed at the Fox suggestion . No respect for the people running …
1387,1387,Nancy has allowed her District to go down more than any other in the USA ! Hardly even recognizable .
1388,1388,"Because the T . V . Ratings for the White House News Conference ’ s are the highest , the Opposition Party ( Lamestream Me …"
1389,1389,Watch my appearances on Good Day NY . . . and @ FoxandFriends . . .
1390,1390,"Watch as I humiliate a dais full of "" talent . "" # TrumpRoast airs tonight at 10 : 30 / 9 : 30c on Comedy Central"
1391,1391,"The Impeachment Hoax is interfering with the 2020 Election - But that was the idea behind the Radical Left , Do Noth …"
